102.93,-4.15042,641.21,1,40,2.4
103.87,-4.16042,641.21,1,40,2.4
103.85,-4.16042,641.21,1,40,2.4
103.52,-4.16042,641.21,1,40,2.4
103.5,-4.16042,641.21,1,40,2.4
103.48,-4.16042,641.21,1,40,2.4
103.36,-4.16042,641.21,1,40,2.4
103.27,-4.16042,641.21,1,40,2.4
103.25,-4.16042,641.21,1,40,2.4
103.02,-4.16042,641.21,1,40,2.4
103,-4.16042,641.21,1,40,2.4
102.98,-4.16042,641.21,1,40,2.4
102.96,-4.16042,641.21,1,40,2.4
103.87,-4.17042,641.21,1,40,2.4
103.85,-4.17042,641.21,1,40,2.4
103.71,-4.17042,641.21,1,40,2.4
103.52,-4.17042,641.21,1,40,2.4
103.5,-4.17042,641.21,1,40,2.4
103.48,-4.17042,641.21,1,40,2.4
103.36,-4.17042,641.21,1,40,2.4
103.26,-4.17042,641.21,1,40,2.4
103.24,-4.17042,641.21,1,40,2.4
103.04,-4.17042,641.21,1,40,2.4
103.01,-4.17042,641.21,1,40,2.4
102.99,-4.17042,641.21,1,40,2.4
103.88,-4.18042,641.21,1,40,2.4
103.86,-4.18042,641.21,1,40,2.4
103.73,-4.18042,641.21,1,40,2.4
103.71,-4.18042,641.21,1,40,2.4
103.69,-4.18042,641.21,1,40,2.4
103.67,-4.18042,641.21,1,40,2.4
103.52,-4.18042,641.21,1,40,2.4
103.5,-4.18042,641.21,1,40,2.4
103.48,-4.18042,641.21,1,40,2.4
103.39,-4.18042,641.21,1,40,2.4
103.35,-4.18042,641.21,1,40,2.4
103.25,-4.18042,641.21,1,40,2.4
103.23,-4.18042,641.21,1,40,2.4
103.05,-4.18042,641.21,1,40,2.4
103.88,-4.19042,641.21,1,40,2.4
103.86,-4.19042,641.21,1,40,2.4
103.84,-4.19042,641.21,1,40,2.4
103.72,-4.19042,641.21,1,40,2.4
103.7,-4.19042,641.21,1,40,2.4
103.68,-4.19042,641.21,1,40,2.4
103.66,-4.19042,641.21,1,40,2.4
103.64,-4.19042,641.21,1,40,2.4
103.52,-4.19042,641.21,1,40,2.4
103.5,-4.19042,641.21,1,40,2.4
103.48,-4.19042,641.21,1,40,2.4
103.39,-4.19042,641.21,1,40,2.4
103.36,-4.19042,641.21,1,40,2.4
103.23,-4.19042,641.21,1,40,2.4
103.14,-4.19042,641.21,1,40,2.4
103.11,-4.19042,641.21,1,40,2.4
103.04,-4.19042,641.21,1,40,2.4
103.91,-4.20042,641.21,1,40,2.4
103.89,-4.20042,641.21,1,40,2.4
103.87,-4.20042,641.21,1,40,2.4
103.85,-4.20042,641.21,1,40,2.4
103.83,-4.20042,641.21,1,40,2.4
103.72,-4.20042,641.21,1,40,2.4
103.7,-4.20042,641.21,1,40,2.4
103.68,-4.20042,641.21,1,40,2.4
103.63,-4.20042,641.21,1,40,2.4
103.61,-4.20042,641.21,1,40,2.4
103.5,-4.20042,641.21,1,40,2.4
103.48,-4.20042,641.21,1,40,2.4
103.4,-4.20042,641.21,1,40,2.4
103.36,-4.20042,641.21,1,40,2.4
103.33,-4.20042,641.21,1,40,2.4
103.22,-4.20042,641.21,1,40,2.4
103.2,-4.20042,641.21,1,40,2.4
103.13,-4.20042,641.21,1,40,2.4
103.11,-4.20042,641.21,1,40,2.4
103.92,-4.21042,641.21,1,40,2.4
103.9,-4.21042,641.21,1,40,2.4
103.88,-4.21042,641.21,1,40,2.4
103.86,-4.21042,641.21,1,40,2.4
103.84,-4.21042,641.21,1,40,2.4
103.82,-4.21042,641.21,1,40,2.4
103.68,-4.21042,641.21,1,40,2.4
103.62,-4.21042,641.21,1,40,2.4
103.6,-4.21042,641.21,1,40,2.4
103.47,-4.21042,641.21,1,40,2.4
103.4,-4.21042,641.21,1,40,2.4
103.36,-4.21042,641.21,1,40,2.4
103.34,-4.21042,641.21,1,40,2.4
103.29,-4.21042,641.21,1,40,2.4
103.23,-4.21042,641.21,1,40,2.4
103.2,-4.21042,641.21,1,40,2.4
103.16,-4.21042,641.21,1,40,2.4
103.14,-4.21042,641.21,1,40,2.4
103.12,-4.21042,641.21,1,40,2.4
103.1,-4.21042,641.21,1,40,2.4
103.9,-4.21958,641.21,1,40,2.4
103.88,-4.21958,641.21,1,40,2.4
103.85,-4.21958,641.21,1,40,2.4
103.83,-4.21958,641.21,1,40,2.4
103.68,-4.21958,641.21,1,40,2.4
103.66,-4.21958,641.21,1,40,2.4
103.61,-4.21958,641.21,1,40,2.4
103.59,-4.21958,641.21,1,40,2.4
103.41,-4.21958,641.21,1,40,2.4
103.39,-4.21958,641.21,1,40,2.4
103.34,-4.21958,641.21,1,40,2.4
103.29,-4.21958,641.21,1,40,2.4
103.25,-4.21958,641.21,1,40,2.4
103.23,-4.21958,641.21,1,40,2.4
103.19,-4.21958,641.21,1,40,2.4
103.17,-4.21958,641.21,1,40,2.4
103.15,-4.21958,641.21,1,40,2.4
103.13,-4.21958,641.21,1,40,2.4
103.11,-4.21958,641.21,1,40,2.4
103.09,-4.21958,641.21,1,40,2.4
103.89,-4.23042,641.21,1,40,2.4
103.87,-4.23042,641.21,1,40,2.4
103.85,-4.23042,641.21,1,40,2.4
103.66,-4.23042,641.21,1,40,2.4
103.61,-4.23042,641.21,1,40,2.4
103.59,-4.23042,641.21,1,40,2.4
103.41,-4.23042,641.21,1,40,2.4
103.39,-4.23042,641.21,1,40,2.4
103.3,-4.23042,641.21,1,40,2.4
103.27,-4.23042,641.21,1,40,2.4
103.25,-4.23042,641.21,1,40,2.4
103.23,-4.23042,641.21,1,40,2.4
103.21,-4.23042,641.21,1,40,2.4
103.19,-4.23042,641.21,1,40,2.4
103.17,-4.23042,641.21,1,40,2.4
103.15,-4.23042,641.21,1,40,2.4
103.13,-4.23042,641.21,1,40,2.4
103.06,-4.23042,641.21,1,40,2.4
103.84,-4.24042,641.21,1,40,2.4
103.73,-4.24042,641.21,1,40,2.4
103.62,-4.24042,641.21,1,40,2.4
103.6,-4.24042,641.21,1,40,2.4
103.58,-4.24042,641.21,1,40,2.4
103.33,-4.24042,641.21,1,40,2.4
103.29,-4.24042,641.21,1,40,2.4
103.26,-4.24042,641.21,1,40,2.4
103.24,-4.24042,641.21,1,40,2.4
103.22,-4.24042,641.21,1,40,2.4
103.2,-4.24042,641.21,1,40,2.4
103.18,-4.24042,641.21,1,40,2.4
103.16,-4.24042,641.21,1,40,2.4
103.14,-4.24042,641.21,1,40,2.4
103.12,-4.24042,641.21,1,40,2.4
103.86,-4.25042,641.21,1,40,2.4
103.84,-4.25042,641.21,1,40,2.4
103.7,-4.25042,641.21,1,40,2.4
103.68,-4.25042,641.21,1,40,2.4
103.65,-4.25042,641.21,1,40,2.4
103.63,-4.25042,641.21,1,40,2.4
103.61,-4.25042,641.21,1,40,2.4
103.36,-4.25042,641.21,1,40,2.4
103.29,-4.25042,641.21,1,40,2.4
103.27,-4.25042,641.21,1,40,2.4
103.25,-4.25042,641.21,1,40,2.4
103.23,-4.25042,641.21,1,40,2.4
103.21,-4.25042,641.21,1,40,2.4
103.19,-4.25042,641.21,1,40,2.4
103.17,-4.25042,641.21,1,40,2.4
103.15,-4.25042,641.21,1,40,2.4
103.13,-4.25042,641.21,1,40,2.4
103.11,-4.25042,641.21,1,40,2.4
103.7,-4.26042,641.21,1,40,2.4
103.68,-4.26042,641.21,1,40,2.4
103.65,-4.26042,641.21,1,40,2.4
103.36,-4.26042,641.21,1,40,2.4
103.29,-4.26042,641.21,1,40,2.4
103.27,-4.26042,641.21,1,40,2.4
103.25,-4.26042,641.21,1,40,2.4
103.23,-4.26042,641.21,1,40,2.4
103.21,-4.26042,641.21,1,40,2.4
103.19,-4.26042,641.21,1,40,2.4
103.17,-4.26042,641.21,1,40,2.4
103.15,-4.26042,641.21,1,40,2.4
103.13,-4.26042,641.21,1,40,2.4
103.67,-4.27042,641.21,1,40,2.4
103.65,-4.27042,641.21,1,40,2.4
103.63,-4.27042,641.21,1,40,2.4
103.29,-4.27042,641.21,1,40,2.4
103.27,-4.27042,641.21,1,40,2.4
103.25,-4.27042,641.21,1,40,2.4
103.23,-4.27042,641.21,1,40,2.4
103.21,-4.27042,641.21,1,40,2.4
103.19,-4.27042,641.21,1,40,2.4
103.16,-4.27042,641.21,1,40,2.4
103.14,-4.27042,641.21,1,40,2.4
103.68,-4.28042,641.21,1,40,2.4
103.66,-4.28042,641.21,1,40,2.4
103.64,-4.28042,641.21,1,40,2.4
103.62,-4.28042,641.21,1,40,2.4
103.34,-4.28042,641.21,1,40,2.4
103.29,-4.28042,641.21,1,40,2.4
103.27,-4.28042,641.21,1,40,2.4
103.25,-4.28042,641.21,1,40,2.4
103.23,-4.28042,641.21,1,40,2.4
103.21,-4.28042,641.21,1,40,2.4
103.19,-4.28042,641.21,1,40,2.4
103.15,-4.28042,641.21,1,40,2.4
103.13,-4.28042,641.21,1,40,2.4
103.67,-4.29042,641.21,1,40,2.4
103.65,-4.29042,641.21,1,40,2.4
103.62,-4.29042,641.21,1,40,2.4
103.6,-4.29042,641.21,1,40,2.4
103.38,-4.29042,641.21,1,40,2.4
103.35,-4.29042,641.21,1,40,2.4
103.33,-4.29042,641.21,1,40,2.4
103.3,-4.29042,641.21,1,40,2.4
103.28,-4.29042,641.21,1,40,2.4
103.26,-4.29042,641.21,1,40,2.4
103.24,-4.29042,641.21,1,40,2.4
103.22,-4.29042,641.21,1,40,2.4
103.2,-4.29042,641.21,1,40,2.4
103.14,-4.29042,641.21,1,40,2.4
103.68,-4.30042,641.21,1,40,2.4
103.66,-4.30042,641.21,1,40,2.4
103.46,-4.30042,641.21,1,40,2.4
103.4,-4.30042,641.21,1,40,2.4
103.38,-4.30042,641.21,1,40,2.4
103.36,-4.30042,641.21,1,40,2.4
103.34,-4.30042,641.21,1,40,2.4
103.32,-4.30042,641.21,1,40,2.4
103.3,-4.30042,641.21,1,40,2.4
103.28,-4.30042,641.21,1,40,2.4
103.26,-4.30042,641.21,1,40,2.4
103.24,-4.30042,641.21,1,40,2.4
103.22,-4.30042,641.21,1,40,2.4
103.2,-4.30042,641.21,1,40,2.4
103.14,-4.30042,641.21,1,40,2.4
103.67,-4.30958,641.21,1,40,2.4
103.65,-4.30958,641.21,1,40,2.4
103.49,-4.30958,641.21,1,40,2.4
103.47,-4.30958,641.21,1,40,2.4
103.45,-4.30958,641.21,1,40,2.4
103.41,-4.30958,641.21,1,40,2.4
103.39,-4.30958,641.21,1,40,2.4
103.37,-4.30958,641.21,1,40,2.4
103.35,-4.30958,641.21,1,40,2.4
103.33,-4.30958,641.21,1,40,2.4
103.31,-4.30958,641.21,1,40,2.4
103.29,-4.30958,641.21,1,40,2.4
103.27,-4.30958,641.21,1,40,2.4
103.25,-4.30958,641.21,1,40,2.4
103.23,-4.30958,641.21,1,40,2.4
103.21,-4.30958,641.21,1,40,2.4
103.19,-4.30958,641.21,1,40,2.4
103.17,-4.30958,641.21,1,40,2.4
103.67,-4.32042,641.21,1,40,2.4
103.65,-4.32042,641.21,1,40,2.4
103.56,-4.32042,641.21,1,40,2.4
103.49,-4.32042,641.21,1,40,2.4
103.47,-4.32042,641.21,1,40,2.4
103.43,-4.32042,641.21,1,40,2.4
103.41,-4.32042,641.21,1,40,2.4
103.39,-4.32042,641.21,1,40,2.4
103.37,-4.32042,641.21,1,40,2.4
103.35,-4.32042,641.21,1,40,2.4
103.33,-4.32042,641.21,1,40,2.4
103.31,-4.32042,641.21,1,40,2.4
103.29,-4.32042,641.21,1,40,2.4
103.27,-4.32042,641.21,1,40,2.4
103.25,-4.32042,641.21,1,40,2.4
103.23,-4.32042,641.21,1,40,2.4
103.21,-4.32042,641.21,1,40,2.4
103.19,-4.32042,641.21,1,40,2.4
103.17,-4.32042,641.21,1,40,2.4
103.67,-4.33042,641.21,1,40,2.4
103.65,-4.33042,641.21,1,40,2.4
103.5,-4.33042,641.21,1,40,2.4
103.48,-4.33042,641.21,1,40,2.4
103.44,-4.33042,641.21,1,40,2.4
103.42,-4.33042,641.21,1,40,2.4
103.4,-4.33042,641.21,1,40,2.4
103.38,-4.33042,641.21,1,40,2.4
103.36,-4.33042,641.21,1,40,2.4
103.34,-4.33042,641.21,1,40,2.4
103.32,-4.33042,641.21,1,40,2.4
103.3,-4.33042,641.21,1,40,2.4
103.28,-4.33042,641.21,1,40,2.4
103.26,-4.33042,641.21,1,40,2.4
103.24,-4.33042,641.21,1,40,2.4
103.22,-4.33042,641.21,1,40,2.4
103.2,-4.33042,641.21,1,40,2.4
103.18,-4.33042,641.21,1,40,2.4
103.71,-4.34042,641.21,1,40,2.4
103.66,-4.34042,641.21,1,40,2.4
103.64,-4.34042,641.21,1,40,2.4
103.52,-4.34042,641.21,1,40,2.4
103.49,-4.34042,641.21,1,40,2.4
103.47,-4.34042,641.21,1,40,2.4
103.45,-4.34042,641.21,1,40,2.4
103.43,-4.34042,641.21,1,40,2.4
103.41,-4.34042,641.21,1,40,2.4
103.39,-4.34042,641.21,1,40,2.4
103.37,-4.34042,641.21,1,40,2.4
103.35,-4.34042,641.21,1,40,2.4
103.33,-4.34042,641.21,1,40,2.4
103.31,-4.34042,641.21,1,40,2.4
103.29,-4.34042,641.21,1,40,2.4
103.24,-4.34042,641.21,1,40,2.4
103.22,-4.34042,641.21,1,40,2.4
103.19,-4.34042,641.21,1,40,2.4
103.67,-4.35042,641.21,1,40,2.4
103.65,-4.35042,641.21,1,40,2.4
103.63,-4.35042,641.21,1,40,2.4
103.55,-4.35042,641.21,1,40,2.4
103.53,-4.35042,641.21,1,40,2.4
103.51,-4.35042,641.21,1,40,2.4
103.49,-4.35042,641.21,1,40,2.4
103.47,-4.35042,641.21,1,40,2.4
103.45,-4.35042,641.21,1,40,2.4
103.43,-4.35042,641.21,1,40,2.4
103.41,-4.35042,641.21,1,40,2.4
103.39,-4.35042,641.21,1,40,2.4
103.37,-4.35042,641.21,1,40,2.4
103.35,-4.35042,641.21,1,40,2.4
103.33,-4.35042,641.21,1,40,2.4
103.31,-4.35042,641.21,1,40,2.4
103.29,-4.35042,641.21,1,40,2.4
103.25,-4.35042,641.21,1,40,2.4
103.23,-4.35042,641.21,1,40,2.4
103.21,-4.35042,641.21,1,40,2.4
103.19,-4.35042,641.21,1,40,2.4
103.66,-4.36042,641.21,1,40,2.4
103.63,-4.36042,641.21,1,40,2.4
103.56,-4.36042,641.21,1,40,2.4
103.54,-4.36042,641.21,1,40,2.4
103.52,-4.36042,641.21,1,40,2.4
103.5,-4.36042,641.21,1,40,2.4
103.48,-4.36042,641.21,1,40,2.4
103.46,-4.36042,641.21,1,40,2.4
103.44,-4.36042,641.21,1,40,2.4
103.42,-4.36042,641.21,1,40,2.4
103.4,-4.36042,641.21,1,40,2.4
103.38,-4.36042,641.21,1,40,2.4
103.36,-4.36042,641.21,1,40,2.4
103.34,-4.36042,641.21,1,40,2.4
103.32,-4.36042,641.21,1,40,2.4
103.3,-4.36042,641.21,1,40,2.4
103.27,-4.36042,641.21,1,40,2.4
103.24,-4.36042,641.21,1,40,2.4
103.22,-4.36042,641.21,1,40,2.4
103.19,-4.36042,641.21,1,40,2.4
103.63,-4.37042,641.21,1,40,2.4
103.61,-4.37042,641.21,1,40,2.4
103.57,-4.37042,641.21,1,40,2.4
103.55,-4.37042,641.21,1,40,2.4
103.53,-4.37042,641.21,1,40,2.4
103.51,-4.37042,641.21,1,40,2.4
103.49,-4.37042,641.21,1,40,2.4
103.47,-4.37042,641.21,1,40,2.4
103.45,-4.37042,641.21,1,40,2.4
103.43,-4.37042,641.21,1,40,2.4
103.41,-4.37042,641.21,1,40,2.4
103.39,-4.37042,641.21,1,40,2.4
103.37,-4.37042,641.21,1,40,2.4
103.35,-4.37042,641.21,1,40,2.4
103.33,-4.37042,641.21,1,40,2.4
103.31,-4.37042,641.21,1,40,2.4
103.29,-4.37042,641.21,1,40,2.4
103.24,-4.37042,641.21,1,40,2.4
103.64,-4.38042,641.21,1,40,2.4
103.61,-4.38042,641.21,1,40,2.4
103.56,-4.38042,641.21,1,40,2.4
103.54,-4.38042,641.21,1,40,2.4
103.51,-4.38042,641.21,1,40,2.4
103.49,-4.38042,641.21,1,40,2.4
103.47,-4.38042,641.21,1,40,2.4
103.45,-4.38042,641.21,1,40,2.4
103.43,-4.38042,641.21,1,40,2.4
103.41,-4.38042,641.21,1,40,2.4
103.39,-4.38042,641.21,1,40,2.4
103.37,-4.38042,641.21,1,40,2.4
103.35,-4.38042,641.21,1,40,2.4
103.33,-4.38042,641.21,1,40,2.4
103.25,-4.38042,641.21,1,40,2.4
103.23,-4.38042,641.21,1,40,2.4
103.64,-4.39042,641.21,1,40,2.4
103.6,-4.39042,641.21,1,40,2.4
103.56,-4.39042,641.21,1,40,2.4
103.54,-4.39042,641.21,1,40,2.4
103.52,-4.39042,641.21,1,40,2.4
103.5,-4.39042,641.21,1,40,2.4
103.48,-4.39042,641.21,1,40,2.4
103.46,-4.39042,641.21,1,40,2.4
103.44,-4.39042,641.21,1,40,2.4
103.42,-4.39042,641.21,1,40,2.4
103.4,-4.39042,641.21,1,40,2.4
103.38,-4.39042,641.21,1,40,2.4
103.36,-4.39042,641.21,1,40,2.4
103.32,-4.39042,641.21,1,40,2.4
103.67,-4.40042,641.21,1,40,2.4
103.65,-4.40042,641.21,1,40,2.4
103.62,-4.40042,641.21,1,40,2.4
103.6,-4.40042,641.21,1,40,2.4
103.56,-4.40042,641.21,1,40,2.4
103.54,-4.40042,641.21,1,40,2.4
103.52,-4.40042,641.21,1,40,2.4
103.5,-4.40042,641.21,1,40,2.4
103.46,-4.40042,641.21,1,40,2.4
103.44,-4.40042,641.21,1,40,2.4
103.42,-4.40042,641.21,1,40,2.4
103.4,-4.40042,641.21,1,40,2.4
103.38,-4.40042,641.21,1,40,2.4
103.36,-4.40042,641.21,1,40,2.4
103.34,-4.40042,641.21,1,40,2.4
103.67,-4.41042,641.21,1,40,2.4
103.65,-4.41042,641.21,1,40,2.4
103.61,-4.41042,641.21,1,40,2.4
103.59,-4.41042,641.21,1,40,2.4
103.54,-4.41042,641.21,1,40,2.4
103.52,-4.41042,641.21,1,40,2.4
103.5,-4.41042,641.21,1,40,2.4
103.45,-4.41042,641.21,1,40,2.4
103.42,-4.41042,641.21,1,40,2.4
103.4,-4.41042,641.21,1,40,2.4
103.37,-4.41042,641.21,1,40,2.4
103.69,-4.42042,641.21,1,40,2.4
103.66,-4.42042,641.21,1,40,2.4
103.64,-4.42042,641.21,1,40,2.4
103.61,-4.42042,641.21,1,40,2.4
103.54,-4.42042,641.21,1,40,2.4
103.52,-4.42042,641.21,1,40,2.4
103.67,-4.43042,641.21,1,40,2.4
103.65,-4.43042,641.21,1,40,2.4
103.62,-4.43042,641.21,1,40,2.4
103.6,-4.43042,641.21,1,40,2.4
103.53,-4.43042,641.21,1,40,2.4
103.65,-4.44042,641.21,1,40,2.4
103.63,-4.44042,641.21,1,40,2.4
103.61,-4.44042,641.21,1,40,2.4
103.54,-4.44042,641.21,1,40,2.4
104.09,-4.45042,641.21,1,40,2.4
103.68,-4.45042,641.21,1,40,2.4
103.66,-4.45042,641.21,1,40,2.4
103.64,-4.45042,641.21,1,40,2.4
103.62,-4.45042,641.21,1,40,2.4
103.55,-4.45042,641.21,1,40,2.4
103.53,-4.45042,641.21,1,40,2.4
103.67,-4.46042,641.21,1,40,2.4
103.65,-4.46042,641.21,1,40,2.4
103.63,-4.46042,641.21,1,40,2.4
103.61,-4.46042,641.21,1,40,2.4
103.53,-4.46042,641.21,1,40,2.4
103.55,-4.48042,641.21,1,40,2.4
103.47,-4.49042,641.21,1,40,2.4
103.47,-4.50042,641.21,1,40,2.4
103.65,-4.53042,641.21,1,40,2.4
103.63,-4.53042,641.21,1,40,2.4
103.65,-4.55042,641.21,1,40,2.4
103.52,-4.55042,641.21,1,40,2.4
103.48,-4.55042,641.21,1,40,2.4
103.46,-4.55042,641.21,1,40,2.4
103.66,-4.55958,641.21,1,40,2.4
103.64,-4.55958,641.21,1,40,2.4
103.51,-4.55958,641.21,1,40,2.4
103.49,-4.55958,641.21,1,40,2.4
103.47,-4.55958,641.21,1,40,2.4
103.45,-4.55958,641.21,1,40,2.4
103.61,-4.57042,641.21,1,40,2.4
103.52,-4.57042,641.21,1,40,2.4
103.5,-4.57042,641.21,1,40,2.4
103.48,-4.57042,641.21,1,40,2.4
103.46,-4.57042,641.21,1,40,2.4
103.61,-4.58042,641.21,1,40,2.4
103.58,-4.58042,641.21,1,40,2.4
103.47,-4.58042,641.21,1,40,2.4
103.65,-4.59042,641.21,1,40,2.4
103.61,-4.59042,641.21,1,40,2.4
103.59,-4.59042,641.21,1,40,2.4
103.55,-4.59042,641.21,1,40,2.4
103.47,-4.59042,641.21,1,40,2.4
